Unnamed: 0,ID,Play,Q,Away,Away O/D,AwayScore,Home,HomeScore,Home O/D,Offense,Defense,Down,Distance,YdLine,Yards,Success?,Line Yards,RB Yards,PointValue,Player Pos,YdLine2,team_game_drive,drive_play,Play Name,Series #,Series Sequence,Field Position,Gain,Hash,Personnel,Tempo,Shift,Formation,Variation,New Field,Formation Family,Backfield,Motion,R*P,Playcall,Protection,Special,RPO,Family,Family 2,Pass Type,Pass Result,BC REC,BC POS,Blitz,Def Formation,Strength,GN Def,Def Motion,Def Play,# of Backs,# Wide,# TE,Gun_map,PlayType,QBRunDir,RBRunDir,PostRead1,MotionPos,Gun,RunDir,Unit,RunDir2,No Huddle?,Complete?,inc_reason,Dist,ExpectedEP,QB Name,Player Name,FormFamily,LeftWR,RightWR,LeftTE,RightTE
252,3.00E+16,57,1,Arkansas State,Off,7,UL-Monroe,0,Def,Arkansas State,UL-Monroe,4,3,84,6,Yes,5,1,0.6192,RB,16,5,4,"1510 ARKSTOFFvsULM, Play 018",5,4,34,6,LM,ST,,,REX,HOME,,,,,R,19,,,ACE,OPTION,OPTION,,,6,B,,,,,,,1,3,1,Pistol,Run,LC,RB,,,Pistol,RB,Offense,,,,Not Available,3,0.5025,,Warren Wand,3x1,1,2,0,1
249,3.00E+16,58,1,Arkansas State,Off,7,UL-Monroe,0,Def,Arkansas State,UL-Monroe,1,10,78,-6,No,-7.2,1.2,-0.6192,WR,22,5,5,"1510 ARKSTOFFvsULM, Play 019",5,5,28,-6,L,ST,,,RIP,,,,,YODA,R,ORANGE 27,,,,ORANGE,ORANGE,,,23,A,,,,,,,1,3,1,,Run,LB,RD,Backside LB,TE,Shotgun,RD,Offense,,,,Not Available,10,0.55,,J.D. McKissic,2x2,2,1,0,1
253,3.00E+16,60,2,Arkansas State,Off,7,UL-Monroe,0,Def,Arkansas State,UL-Monroe,2,21,,-16,No,0,0,-1.4464,QB,11,5,7,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,RB,,,Shotgun,,Offense,,,,Not Available,21,0.2175,,Fredi Knighten,,,,,
254,3.00E+16,61,2,Arkansas State,Off,7,UL-Monroe,0,Def,Arkansas State,UL-Monroe,3,37,5,6,No,5,1,0.5184,RB,-5,5,8,"1510 ARKSTOFFvsULM, Play 022",5,8,-45,6,LM,ST,,,LEON,,,,,,R,27,,,ARC,O/S ZONE,O/S ZONE,,,34,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,37,0.285,,Michael Gordon,2x2,1,2,Fullback,0
257,3.00E+16,64,2,Arkansas State,Off,7,UL-Monroe,0,Def,Arkansas State,UL-Monroe,1,10,,0,No,0,0,0,WR,23,6,1,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,10,0.535,Fredi Knighten,Chris Murray,,,,,
256,3.00E+16,65,2,Arkansas State,Off,7,UL-Monroe,0,Def,Arkansas State,UL-Monroe,2,10,77,0,No,0,0,0,RB,23,6,2,"1510 ARKSTOFFvsULM, Play 024",6,2,27,0,R,ST,,,LEO,,,,,BUZZ,R,16,,,DEUCE,O/S ZONE,O/S ZONE,,,30,B,,,,,,,1,3,1,,Run,RC,LB,,RB,Shotgun,LB,Offense,,,,Not Available,10,0.36,,Johnston White,3x1,2,1,1,0
255,3.00E+16,66,2,Arkansas State,Off,7,UL-Monroe,0,Def,Arkansas State,UL-Monroe,3,10,,27,Yes,0,0,3.1714,WR,23,6,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.355,Fredi Knighten,Tres Houston,,,,,
258,3.00E+16,77,2,Arkansas State,Off,14,UL-Monroe,7,Def,Arkansas State,UL-Monroe,1,10,22,14,Yes,7.5,6.5,1.064,RB,-22,7,1,"1510 ARKSTOFFvsULM, Play 026",7,1,-28,14,R,ST,,,LOBO,,,,,,R,SW 14,,,ASTRO,CTR,CTR,,,34,B,,,,,,,1,3,1,,Run,,LC,,,Shotgun,LC,Offense,,,,Not Available,10,0.555,,Michael Gordon,3x1,2,1,Fullback,0
260,3.00E+16,78,2,Arkansas State,Off,14,UL-Monroe,7,Def,Arkansas State,UL-Monroe,1,10,8,1,No,1,0,0.082,RB,-8,7,2,"1510 ARKSTOFFvsULM, Play 027",7,2,-42,1,R,ST,JET,,RAYON,,,,,,R,26,,,ASTRO,O/S ZONE,O/S ZONE,,,34,B,,,,,,,1,3,1,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,10,0.5475,,Michael Gordon,2x2,2,1,0,Fullback
259,3.00E+16,79,2,Arkansas State,Off,14,UL-Monroe,7,Def,Arkansas State,UL-Monroe,2,9,,8,Yes,0,0,0.6848,WR,-7,7,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,RD,Backside DE,,Shotgun,RD,Offense,,,,Not Available,9,0.32,Fredi Knighten,J.D. McKissic,,,,,
261,3.00E+16,80,2,Arkansas State,Off,14,UL-Monroe,7,Def,Arkansas State,UL-Monroe,3,1,99,-6,No,-7.2,1.2,-0.5184,RB,1,7,4,"1510 ARKSTOFFvsULM, Play 029",7,4,49,-6,LM,ST,,,LIZ,HOME,,,,,R,18,,,ASTRO,OPTION,OPTION,,,6,B,,,,,,,1,3,1,Pistol,Run,RC,LB,,,Pistol,LB,Offense,,,,Not Available,1,0.8925,,Warren Wand,2x2,1,2,1,0
264,3.00E+16,86,2,Arkansas State,Off,14,UL-Monroe,7,Def,Arkansas State,UL-Monroe,1,10,38,5,Yes,4.5,0.5,0.298,RB,-38,8,1,"1510 ARKSTOFFvsULM, Play 030",8,1,-12,5,R,ST,,,RIP,,,,,,R,4,,,ASTRO,PWR READ,PWR READ,,,6,B,,,,,,,1,3,1,,Run,,RB,,,Shotgun,RB,Offense,,,,Not Available,10,0.385,,Warren Wand,2x2,2,1,0,1
262,3.00E+16,87,2,Arkansas State,Off,14,UL-Monroe,7,Def,Arkansas State,UL-Monroe,2,5,33,0,No,0,0,0,WR,-33,8,2,"1510 ARKSTOFFvsULM, Play 031",8,2,-17,0,R,ST,,,RAYON,HOME,,,,,R,24,,,FARGO,PWR,PWR,,I,,,,,,,,,1,3,1,Pistol,Run,LC,RB,Backside DE,,Pistol,RB,Offense,,,,Not Available,5,0.5425,Fredi Knighten,Tres Houston,2x2,2,1,0,Fullback
263,3.00E+16,88,2,Arkansas State,Off,14,UL-Monroe,7,Def,Arkansas State,UL-Monroe,3,5,,0,No,0,0,0,TE,-33,8,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,RB,,,Shotgun,RB,Offense,,,,Not Available,5,0.5925,Fredi Knighten,Warren Leapheart,,,,,
265,3.00E+16,98,2,Arkansas State,Off,14,UL-Monroe,14,Def,Arkansas State,UL-Monroe,1,10,27,3,No,3,0,0.2028,RB,-27,9,1,"1510 ARKSTOFFvsULM, Play 033",9,1,-23,3,L,ST,,,RAMBO,,,,,,R,15,,,ASTRO,CTR,CTR,,,34,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.4925,,Michael Gordon,3x1,1,2,0,Fullback
266,3.00E+16,99,2,Arkansas State,Off,14,UL-Monroe,14,Def,Arkansas State,UL-Monroe,2,7,24,13,Yes,7.5,5.5,0.962,RB,-24,9,2,"1510 ARKSTOFFvsULM, Play 034",9,2,-26,13,L,ST,,,LIZ,,,,,,R,5,,,ARC,PWR READ,PWR READ,,,34,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,7,0.5,,Michael Gordon,2x2,1,2,1,0
268,3.00E+16,100,2,Arkansas State,Off,14,UL-Monroe,14,Def,Arkansas State,UL-Monroe,1,10,11,3,No,3,0,0.2412,RB,-11,9,3,"1510 ARKSTOFFvsULM, Play 035",9,3,-39,3,L,ST,JET,,LIZ,,,,,,R,17,,,ASTRO,O/S ZONE,O/S ZONE,,,6,B,,,,,,,1,3,1,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,10,0.3525,,Warren Wand,2x2,1,2,1,0
267,3.00E+16,101,2,Arkansas State,Off,14,UL-Monroe,14,Def,Arkansas State,UL-Monroe,2,7,,8,Yes,0,0,0.6784,RB,-8,9,4,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,LC,,,Shotgun,LC,Offense,,,,Not Available,7,0.61225,Fredi Knighten,Warren Wand,,,,,
269,3.00E+16,102,2,Arkansas State,Off,14,UL-Monroe,14,Def,Arkansas State,UL-Monroe,1,10,,50,Yes,0,0,5.407,WR,0,9,5,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,10,0.335,Fredi Knighten,Tres Houston,,,,,
270,3.00E+16,109,2,Arkansas State,Off,21,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,25,0,No,0,0,0,QB,-25,10,1,"1510 ARKSTOFFvsULM, Play 038",10,1,-25,0,L,ST,,,LIZ,,,,,,R,5,,,ARC,PWR READ,PWR READ,,,9,Q,,,,,,,1,3,1,,Run,LC,RB,,,Shotgun,LC,Offense,,,,Not Available,10,0.5025,,Fredi Knighten,2x2,1,2,1,0
271,3.00E+16,110,2,Arkansas State,Off,21,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,10,,12,Yes,0,0,0.8736,WR,-25,10,2,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LC,RB,,,Shotgun,RB,Offense,,,,Not Available,10,0.4375,Fredi Knighten,J.D. McKissic,,,,,
273,3.00E+16,111,2,Arkansas State,Off,21,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,13,2,No,2,0,0.1568,RB,-13,10,3,"1510 ARKSTOFFvsULM, Play 040",10,3,-37,2,R,ST,,,RAYON,,,,,,R,22,,,ASTRO,I/S ZONE SPLIT,I/S ZONE SPLIT,,,6,B,,,,,,,1,3,1,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,10,0.3625,,Warren Wand,2x2,2,1,0,Fullback
272,3.00E+16,112,2,Arkansas State,Off,21,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,8,11,8,Yes,6,2,0.6592,QB,-11,10,4,"1510 ARKSTOFFvsULM, Play 041",10,4,-39,8,R,ST,JET,,RAYON,,,,,,R,SCAN 22,,,ASTRO,I/S ZONE SPLIT,I/S ZONE SPLIT,,,9,Q,,,,,,,1,3,1,,Run,,RC,,,Shotgun,,Offense,,,,Not Available,8,0.5175,,Fredi Knighten,2x2,2,1,0,Fullback
274,3.00E+16,113,2,Arkansas State,Off,21,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,,53,Yes,0,0,5.6674,WR,-3,10,5,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,10,0.48,Fredi Knighten,Chris Murray,,,,,
275,3.00E+16,122,2,Arkansas State,Off,28,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,,0,No,0,0,0,WR,-3,11,1,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,10,0.5775,Fredi Knighten,Dijon Paschal,,,,,
276,3.00E+16,123,2,Arkansas State,Off,28,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,10,,0,No,0,0,0,TE,-3,11,2,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,10,0.205,Fredi Knighten,Darion Griswold,,,,,
277,3.00E+16,125,2,Arkansas State,Off,28,UL-Monroe,21,Def,Arkansas State,UL-Monroe,3,20,13,14,No,7.5,6.5,1.1648,RB,-13,11,4,"1510 ARKSTOFFvsULM, Play 046",11,4,-37,14,L,ST,,,RAMBO,,,,,,R,SW 15,,,ASTRO,CTR,CTR,,,6,B,,,,,,,1,3,1,,Run,,RD,Backside DE,,Shotgun,RD,Offense,,,,Not Available,20,0.0625,,Warren Wand,3x1,1,2,0,Fullback
279,3.00E+16,127,2,Arkansas State,Off,28,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,,0,No,0,0,0,RB,16,11,6,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,10,0.4525,Fredi Knighten,Michael Gordon,,,,,
278,3.00E+16,128,2,Arkansas State,Off,28,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,10,84,0,No,0,0,0,WR,16,11,7,"1510 ARKSTOFFvsULM, Play 049",11,7,34,9,L,ST,,,REX,,,,,,R,17,,,DEUCE,O/S ZONE,O/S ZONE,,,30,B,,,,,,,1,3,1,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,10,0.2225,Fredi Knighten,Booker Mays,3x1,1,2,0,1
280,3.00E+16,129,2,Arkansas State,Off,28,UL-Monroe,21,Def,Arkansas State,UL-Monroe,3,10,75,9,No,6.5,2.5,0.9396,RB,16,11,8,"1510 ARKSTOFFvsULM, Play 050",11,8,25,8,L,ST,,,LEON,,,,,,R,SW 14,,,ASTRO,CTR,CTR,,,6,B,,,,,,,1,3,1,,Run,,,,,Shotgun,,Offense,,,,Not Available,10,0.255,,Johnston White,2x2,1,2,Fullback,0
283,3.00E+16,131,2,Arkansas State,Off,28,UL-Monroe,21,Def,Arkansas State,UL-Monroe,4,1,,8,Yes,6,2,0.8896,RB,25,11,9,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LC,RB,,,Shotgun,RB,Offense,,,,Not Available,1,0.68827381,,Warren Wand,,,,,
281,3.00E+16,132,2,Arkansas State,Off,28,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,,0,No,0,0,0,WR,33,11,10,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,,,,Shotgun,,Offense,,,,Not Available,10,0.545,Fredi Knighten,J.D. McKissic,,,,,
282,3.00E+16,133,2,Arkansas State,Off,28,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,10,,17,Yes,0,0,2.0674,WR,33,11,11,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.305,Fredi Knighten,Tres Houston,,,,,
284,3.00E+16,138,3,Arkansas State,Off,35,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,22,2,No,2,0,0.1424,RB,-22,12,1,"1510 ARKSTOFFvsULM, Play 053",12,1,-28,2,R,ST,,,LOBO,,,,,,R,SCAN 23,,,,I/S ZONE SPLIT,I/S ZONE SPLIT,,,6,B,,,,,,,1,3,1,,Run,LC,RB,,,Shotgun,RB,Offense,,,,Not Available,10,0.555,,Warren Wand,3x1,2,1,Fullback,0
286,3.00E+16,139,3,Arkansas State,Off,35,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,8,20,5,No,4.5,0.5,0.37,RB,-20,12,2,"1510 ARKSTOFFvsULM, Play 054",12,2,-30,5,M,ST,,,LOBO,,,,,,R,SW 14,,,ASTRO,CTR,CTR,,,6,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,8,0.445,,Warren Wand,3x1,2,1,Fullback,0
285,3.00E+16,140,3,Arkansas State,Off,35,UL-Monroe,21,Def,Arkansas State,UL-Monroe,3,3,,-2,No,0,0,-0.1504,RB,-15,12,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LC,RB,Backside DE,,Shotgun,RB,Offense,,,,Not Available,3,0.6425,Fredi Knighten,Warren Wand,,,,,
287,3.00E+16,146,3,Arkansas State,Off,35,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,,3,No,3,0,0.2844,QB,7,13,1,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,LB,Offense,,,,Not Available,10,0.5,,Fredi Knighten,,,,,
288,3.00E+16,147,3,Arkansas State,Off,35,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,7,90,-7,No,-8.4,1.4,-0.6524,0,10,13,2,"1510 ARKSTOFFvsULM, Play 057",13,2,40,-7,L,ST,,,RAYON,,,,,,R,5,,,ASTRO,PWR READ,PWR READ,,,9,Q,,,,,,,1,3,1,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,7,0.483333333,,Team Team,2x2,2,1,0,Fullback
289,3.00E+16,148,3,Arkansas State,Off,35,UL-Monroe,21,Def,Arkansas State,UL-Monroe,3,14,,8,No,0,0,0.7488,RB,3,13,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,14,0.215,Fredi Knighten,Michael Gordon,,,,,
290,3.00E+16,154,3,Arkansas State,Off,35,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,94,7,Yes,5.5,1.5,0.6692,RB,6,14,1,"1510 ARKSTOFFvsULM, Play 059",14,1,44,7,L,ST,,,GANG RT,AWAY,,,,,R,SW 15,,,FARGO,CTR,CTR,,,34,B,,,,,,,1,3,1,TE Alignment,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.4425,,Michael Gordon,Unbalanced,0,3,0,Fullback
292,3.00E+16,155,3,Arkansas State,Off,35,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,3,87,5,Yes,4.5,0.5,0.502,RB,13,14,2,"1510 ARKSTOFFvsULM, Play 060",14,2,37,5,L,ST,,,GANG RT,,,,,MO,R,26,,,ATLAS,O/S ZONE,O/S ZONE,,,34,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,3,0.5025,,Michael Gordon,Unbalanced,0,3,0,Fullback
291,3.00E+16,156,3,Arkansas State,Off,35,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,82,11,Yes,7.5,3.5,1.1748,QB,18,14,3,"1510 ARKSTOFFvsULM, Play 061",14,3,32,11,R,ST,,,LIZ,,,,,,R,19,,,ASTRO,OPTION,OPTION,,,9,Q,,,,,,,1,3,1,,Run,RB,LD,Backside LB,,Shotgun,RB,Offense,,,,Not Available,10,0.3925,,Fredi Knighten,2x2,1,2,1,0
293,3.00E+16,157,3,Arkansas State,Off,35,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,71,3,No,3,0,0.3372,RB,29,14,4,"1510 ARKSTOFFvsULM, Play 062",14,4,21,3,L,ST,,,LIZ,,,,,,R,5,,,ASTRO,PWR READ,PWR READ,,,30,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.345,,Johnston White,2x2,1,2,1,0
295,3.00E+16,158,3,Arkansas State,Off,35,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,7,68,1,No,1,0,0.114,RB,32,14,5,"1510 ARKSTOFFvsULM, Play 063",14,5,18,1,L,ST,JET,,LEON,,,,,,R,27,,,ASTRO,O/S ZONE,O/S ZONE,,,6,B,,,,,,,1,3,1,,Run,RC,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,7,0.389375,,Warren Wand,2x2,1,2,Fullback,0
294,3.00E+16,159,3,Arkansas State,Off,35,UL-Monroe,21,Def,Arkansas State,UL-Monroe,3,6,,0,No,0,0,0,WR,33,14,6,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,LC,,,Shotgun,LC,Offense,,,,Not Available,6,0.349375,Fredi Knighten,Tyler Trosin,,,,,
296,3.00E+16,170,3,Arkansas State,Off,45,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,,0,No,0,0,0,RB,-12,15,1,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.325,Fredi Knighten,Michael Gordon,,,,,
297,3.00E+16,171,3,Arkansas State,Off,45,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,10,12,0,No,0,0,0,RB,-12,15,2,"1510 ARKSTOFFvsULM, Play 066",15,2,-38,0,R,ST,,,RAYON,,,,,,R,SCAN 22,,,,I/S ZONE SPLIT,I/S ZONE SPLIT,,,34,B,,,,,,,1,3,1,,Run,,LC,,,Shotgun,LC,Offense,,,,Not Available,10,0.1875,,Michael Gordon,2x2,2,1,0,Fullback
298,3.00E+16,172,3,Arkansas State,Off,45,UL-Monroe,21,Def,Arkansas State,UL-Monroe,3,10,,7,No,0,0,0.5684,RB,-12,15,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.2075,Fredi Knighten,Warren Wand,,,,,
299,3.00E+16,178,3,Arkansas State,Off,45,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,93,6,Yes,5,1,0.576,RB,7,16,1,"1510 ARKSTOFFvsULM, Play 068",16,1,43,6,LM,ST,,,RAMBO,HOME,,,,,R,26,,,ASTRO,O/S ZONE,O/S ZONE,,,34,B,,,,,,,1,3,1,Pistol,Run,Wide Receiver reverse,Wide Receiver reverse,,,Pistol,Wide Receiver reverse,Offense,,,,Not Available,10,0.4225,,Michael Gordon,3x1,1,2,0,Fullback
301,3.00E+16,179,3,Arkansas State,Off,45,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,4,87,10,Yes,7,3,1.024,RB,13,16,2,"1510 ARKSTOFFvsULM, Play 069",16,2,37,10,R,ST,,,LIZ,,,,,,R,5,,,ASTRO,PWR READ,PWR READ,,,34,B,,,,,,,1,3,1,,Run,RB,LD,Backside LB,,Shotgun,LD,Offense,,,,Not Available,4,0.47,,Michael Gordon,2x2,1,2,1,0
302,3.00E+16,180,3,Arkansas State,Off,45,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,77,8,Yes,6,2,0.8768,RB,23,16,3,"1510 ARKSTOFFvsULM, Play 070",16,3,27,8,L,ST,,,PACK RT,,,,,,R,48,,,ASTRO,SWEEP,SWEEP,,,30,B,,,,,,,1,3,1,,Run,LC,LD,Playside DE,,Shotgun,LD,Offense,,,,Not Available,10,0.485,,Johnston White,3x1,1,2,0,1
300,3.00E+16,181,3,Arkansas State,Off,45,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,2,,0,No,0,0,0,QB,31,16,4,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,RD,Playside DE,,Shotgun,RC,Offense,,,,Not Available,2,0.5625,Darion Griswold,Fredi Knighten,,,,,
303,3.00E+16,183,4,Arkansas State,Off,45,UL-Monroe,21,Def,Arkansas State,UL-Monroe,3,18,85,4,No,4,0,0.4064,RB,15,16,6,"1510 ARKSTOFFvsULM, Play 073",16,6,35,4,R,ST,,,LIZ,,,,,,R,4,,,ASTRO,PWR READ,PWR READ,,,34,B,,,,,,,1,3,1,,Run,LC,LD,Playside DE,,Shotgun,LD,Offense,,,,Not Available,18,0.01,,Michael Gordon,2x2,1,2,1,0
306,3.00E+16,187,4,Arkansas State,Off,45,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,85,-3,No,-3.6,0.6,-0.2964,RB,15,17,1,"1510 ARKSTOFFvsULM, Play 074",17,1,35,-3,M,ST,,,RAMBO,,,,,,R,SW 15,,,ASTRO,CTR,CTR,,,30,B,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.2835,,Johnston White,3x1,1,2,0,Fullback
304,3.00E+16,188,4,Arkansas State,Off,45,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,13,,3,No,3,0,0.2964,QB,12,17,2,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,13,0.095,,Fredi Knighten,,,,,
305,3.00E+16,189,4,Arkansas State,Off,45,UL-Monroe,21,Def,Arkansas State,UL-Monroe,3,10,,35,Yes,0,0,3.997,WR,15,17,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RB,LD,Backside LB,,Shotgun,LD,Offense,,,,Not Available,10,0.255,Fredi Knighten,Dijon Paschal,,,,,
307,3.00E+16,197,4,Arkansas State,Off,52,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,2,52,2,Yes,2,0,0.2614,QB,48,18,2,"1510 ARKSTOFFvsULM, Play 078",18,2,2,2,R,JM,,,JUMBO RT,,,,,MISSLE,R,Q 84,,,,PWR,PWR,,,9,Q,,,,,,,1,1,3,,Run,LB,RD,Backside LB,WR,Shotgun,LB,Offense,,,,Not Available,2,0.5725,,Fredi Knighten,,,,,
309,3.00E+16,206,4,Arkansas State,Off,59,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,40,-1,No,-1.2,0.2,-0.0556,RB,-40,19,1,"1510 ARKSTOFFvsULM, Play 079",19,1,-10,-1,L,ST,,,RAMBO,HOME,,,,,R,26,,,ASTRO,O/S ZONE,O/S ZONE,,,6,B,,,,,,,1,3,1,Pistol,Run,?,?,,,Pistol,?,Offense,,,,Not Available,10,0.455,,Warren Wand,3x1,1,2,0,Fullback
310,3.00E+16,207,4,Arkansas State,Off,59,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,11,41,4,No,4,0,0.2272,RB,-41,19,2,"1510 ARKSTOFFvsULM, Play 080",19,2,-9,4,R,ST,,,LIZ,,,,,,R,16,,,ASTRO,O/S ZONE,O/S ZONE,,,6,B,,,,,,,1,3,1,,Run,,RC,,,Shotgun,RC,Offense,,,,Not Available,11,0.1725,,Warren Wand,2x2,1,2,1,0
308,3.00E+16,208,4,Arkansas State,Off,59,UL-Monroe,21,Def,Arkansas State,UL-Monroe,3,7,,0,No,0,0,0,WR,-37,19,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,7,0.5575,James Tabary,Sterling Stowers,,,,,
313,3.00E+16,214,4,Arkansas State,Off,59,UL-Monroe,21,Def,Arkansas State,UL-Monroe,1,10,,0,No,0,0,0,WR,-31,20,1,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,10,0.405,James Tabary,Chris Murray,,,,,
311,3.00E+16,216,4,Arkansas State,Off,59,UL-Monroe,21,Def,Arkansas State,UL-Monroe,2,19,31,9,No,6.5,2.5,0.5364,RB,-40,20,3,"1510 ARKSTOFFvsULM, Play 084",20,3,-19,-1,L,ST,,,RAMBO,,,,,BUZZ,R,22,,,,I/S ZONE SPLIT,I/S ZONE SPLIT,,,44,B,,,,,,,1,3,1,,Run,?,?,,RB,Shotgun,?,Offense,,,,Not Available,19,0.27,,Logan Moragne,3x1,1,2,0,Fullback
312,3.00E+16,217,4,Arkansas State,Off,59,UL-Monroe,21,Def,Arkansas State,UL-Monroe,3,10,,-1,No,-1.2,0.2,-0.0628,RB,-31,20,4,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,10,0.32,,Logan Moragne,,,,,
